BBL,Address,AllApps,grantedfullpart,grantedfull,Denied,CONH,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014
4008700001,20-74 26TH ST,5,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4017130033,33-54 99TH ST,5,4,4,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
4019180050,96-02 57TH AVE,5,5,3,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0
4019180070,98-30 57TH AVE,5,5,4,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0
4019180080,98-38 57TH AVE,5,5,4,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0
4019180107,97-11 HORACE HARDING EXPY,5,4,3,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
4021460028,63-10 108TH ST,5,5,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0
4022810001,45-55 48TH ST,5,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0
4030870007,65-44 SAUNDERS ST,5,4,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
4031710001,101-01 67TH DR,5,5,3,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0
4033220112,83-26 LEFFERTS BLVD,5,3,2,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4033350030,80-12 AUSTIN ST,5,5,4,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0
4036480002,70-07 66TH ST,5,4,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
4049950001,34-15 PARSONS BLVD,5,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4051460001,45-15 COLDEN ST,5,5,4,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0
4058720002,211-65 23RD AVE,5,4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4058780050,18-35 CORPORAL KENNEDY ST,5,5,2,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0
4062270338,211-01 TO 211-11 42ND AVE,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
4068030002,72-21 TO 72-25 153RD ST,5,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
4068070002,153-31 TO 153-35 75TH AVE,5,4,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4096000040,120-11 109TH AVE,5,2,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4096930029,148-48 88TH AVE,5,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4104990083,188-30 TO 188-34 87TH DR,5,4,4,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0
4157670001,407 BEACH 20TH ST,5,4,4,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0
5005890053,610 VICTORY BLVD,5,4,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
5046980019,5 TO 11 FAIRBANKS AVE,5,2,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1001990034,75 TO 77 BAXTER ST,4,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
1002010001,56 MOTT ST,4,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1002300037,19 MERCER ST,4,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
1002380023,91 TO 93 ELIZABETH ST,4,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1004040051,309 E 10TH ST,4,4,2,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0
1004100017,127 LUDLOW ST,4,3,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1004290015,105 E 2ND ST,4,4,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0
1004510041,341 E 9TH ST,4,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1004630028,131 2ND AVE,4,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1004630031,127 2ND AVE,4,3,0,0,yes,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1004710043,371 TO 373 BROOME ST,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1004780021,6 SPRING ST,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1004790005,41 TO 51 KENMARE ST,4,2,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1004850005,66 GREENE ST,4,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1005020044,86 THOMPSON ST,4,3,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
1005427502,189 TO 191 BLEECKER ST,4,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1005570017,60 E 12TH ST,4,4,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
1005730019,44 W 10TH ST,4,4,3,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
1005730051,13 W 9TH ST,4,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1005830027,34 MORTON ST,4,4,3,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0
1005860057,10 TO 12 MORTON ST,4,4,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
1005910040,49 GROVE ST,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
1006150068,16 JANE ST,4,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0
1006180033,56 7TH AVE,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1006190026,218 W 10TH ST,4,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1006200013,106 CHARLES ST,4,4,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0
1006200059,74 CHARLES ST,4,4,4,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1006220027,99 PERRY ST,4,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1006430001,95 HORATIO ST,4,3,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
1007380026,315 W 14TH ST,4,3,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1007380053,322 W 15TH ST,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007650010,251 W 15TH ST,4,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
1007660071,248 W 17TH ST,4,4,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0
1007680077,274 TO 276 W 19TH ST,4,3,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
1007900059,140 W 15TH ST,4,4,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
1008030058,132 W 28TH ST,4,4,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
1008160007,55 W 14TH ST,4,4,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1008630044,4 PARK AVE,4,4,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1008650032,20 PARK AVE,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1008767503,36 GRAMERCY PARK E,4,3,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1008820028,95 LEXINGTON AVE,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1008860031,133 TO 135 E 30TH ST,4,3,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1008900005,17 TO 19 PARK AVE,4,3,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1009090028,247 E 28TH ST,4,2,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1009160041,230 TO 236 E 36TH ST,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
1009210008,311 E 14TH ST,4,3,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
1010070051,140 W 55TH ST,4,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1010230002,854 8TH AVE,4,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1010330018,327 W 42ND ST,4,4,3,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0
1010410042,316 W 51ST ST,4,3,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
1010530039,410 W 44TH ST,4,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1010620033,789 9TH AVE,4,3,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
1011260029,135 CENTRAL PARK W,4,3,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1011270053,40 W 75TH ST,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1011400133,106 W 69TH ST,4,3,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1011430045,130 W 72ND ST,4,3,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1011470050,146 W 76TH ST,4,3,3,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1011500041,124 W 79TH ST,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1011507504,172 W 79TH ST,4,2,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1011580038,206 TO 222 W 70TH ST,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
1011640050,246 W 73RD ST,4,4,2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
1011680010,235 W 76TH ST,4,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1011850010,319 W 75TH ST,4,2,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1011860033,375 W END AVE,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1012030033,295 CENTRAL PARK W,4,4,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
1012170050,144 TO 150 W 87TH ST,4,4,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0
1012250055,160 W 95TH ST,4,3,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1012297502,219 W 81ST ST,4,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1012330016,2350 BROADWAY,4,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1012370033,200 W 90TH ST,4,3,3,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
1012390058,292 W 92ND ST,4,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1012500088,305 W 89TH ST,4,3,2,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
1012507504,595 W END AVE,4,3,2,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1013430036,340 E 51ST ST,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1013430049,300 E 51ST ST,4,3,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
1013620012,20 BEEKMAN PL,4,3,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1013660039,412 E 55TH ST,4,4,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1014170035,220 E 63RD ST,4,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1014240010,213 TO 225 E 69TH ST,4,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1014370032,340 E 63RD ST,4,4,3,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0
1014400018,339 E 65TH ST,4,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1014860049,1410 YORK AVE,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1014900009,509 E 78TH ST,4,4,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
1014900044,508 E 79TH ST,4,4,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
1015120047,150 TO 156 E 84TH ST,4,2,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1015220034,1664 3RD AVE,4,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1015250034,230 E 80TH ST,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0
1015460006,305 E 83RD ST,4,4,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
1015470041,324 E 85TH ST,4,4,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
1015580023,1845 1ST AVE,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
1015680001,401 TO 405 E 88TH ST,4,4,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1015790015,525 E 82ND ST,4,3,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1015800041,516 E 84TH ST,4,2,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1016030025,53 E 97TH ST,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1017370001,620 LENOX AVE,4,3,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1017370015,45 W 139TH ST,4,4,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0
1017370059,60 W 142ND ST,4,4,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
1017370069,630 LENOX AVE,4,4,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
1018260018,215 TO 221 CATHEDRAL PKWY,4,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1018320016,27 W 96TH ST,4,4,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
1018687502,752 TO 758 W END AVE,4,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1018710001,808 W END AVE,4,3,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1018730042,216 W 102ND ST,4,3,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1018780029,201 W 106TH ST,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1018890001,280 RIVERSIDE DR,4,4,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
1018890040,290 RIVERSIDE DR,4,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0
1018917502,905 W END AVE,4,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0
1018937501,301 W 108TH ST,4,2,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1019820069,556 TO 558 W 126TH ST,4,4,2,0,yes,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1019880103,501 W 135TH ST,4,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
1020510031,656 SAINT NICHOLAS AVE,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
1020700012,35 HAMILTON PL,4,2,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1020710001,571 W 139TH ST,4,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
1020830026,511 W 151ST ST,4,3,3,1,yes,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
1020860011,611 W 137TH ST,4,4,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
1020870015,610 RIVERSIDE DR,4,3,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
1020970014,730 RIVERSIDE DR,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1020970027,3647 BROADWAY,4,3,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1020990063,760 TO 762 RIVERSIDE DR,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1021080003,940 TO 942 SAINT NICHOLAS AVE,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1021080081,498 W 159TH ST,4,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1021150062,555 W 156TH ST,4,4,4,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
1021170001,559 W 158TH ST,4,3,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
1021170061,545 W 158TH ST,4,2,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1021180007,564 W 160TH ST,4,3,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1021200008,566 W 162ND ST,4,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0
1021220100,559 W 164TH ST,4,2,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1021340080,614 W 157TH ST,4,3,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1021360106,884 RIVERSIDE DR,4,1,1,1,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1021360167,900 RIVERSIDE DR,4,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1021370014,600 W 161ST ST,4,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1021370080,600 W 163RD ST,4,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1021390537,2 S PINEHURST AVE,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1021390551,217 HAVEN AVE,4,2,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1021420030,620 W 171ST ST,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0
1021420095,647 W 172ND ST,4,3,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
1021420136,636 W 174TH ST,4,3,3,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
1021420175,350 FORT WASHINGTON AVE,4,4,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1
1021430001,615 TO 617 W 173RD ST,4,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1021450022,667 W 177TH ST,4,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1021450042,86 WADSWORTH AVE,4,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1021490007,20 LAUREL HILL TER,4,4,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
1021540052,350 AUDUBON AVE,4,4,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
1021550039,520 W 183RD ST,4,4,3,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
1021560035,403 AUDUBON AVE,4,3,3,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
1021570067,567 W 186TH ST,4,3,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1021570070,1526 SAINT NICHOLAS AVE,4,4,3,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
1021580055,559 W 188TH ST,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1021690053,601 W 190TH ST,4,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1021740077,1 ARDEN ST,4,3,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
1021740154,29 TO 45 SICKLES ST,4,3,3,1,yes,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
1021750128,30 DONGAN PL,4,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1021770039,12 PINEHURST AVE,4,2,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1021770136,76 PINEHURST AVE,4,4,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0
1021790429,262 TO 282 CABRINI BLVD,4,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1021800340,150 BENNETT AVE,4,4,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
1021800480,701 W 189TH ST,4,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1022240025,610 TO 616 ACADEMY ST,4,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1022250042,603 ACADEMY ST,4,4,3,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
1022360031,595 W 207TH ST,4,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1022420037,101 COOPER ST,4,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2024310001,1230 TELLER AVE,4,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2024520054,230 E 167TH ST,4,4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2024530041,1240 SHERMAN AVE,4,4,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
2024550018,984 SHERIDAN AVE,4,4,3,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
2024610007,930 GRAND CONCOURSE,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2024650001,111 E 167TH ST,4,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2024650025,1240 WALTON AVE,4,3,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2024730001,690 GERARD AVE,4,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
2024730033,751 WALTON AVE,4,2,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2024760044,955 WALTON AVE,4,2,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2024810011,16 E 169TH ST,4,3,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2024890054,1265 GERARD AVE,4,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0
2025060134,1337 EDWARD L GRANT HWY,4,4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
2025060138,1325 EDWARD L GRANT HWY,4,4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
2025770038,480 CONCORD AVE,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2028000013,176 E 176TH ST,4,3,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2028090005,1916 GRAND CONCOURSE,4,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2028190001,1504 SHERIDAN AVE,4,4,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
2028200035,184 MOUNT EDEN PKWY,4,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2028240051,1711 MORRIS AVE,4,4,1,0,yes,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0
2028260051,116 HENWOOD PL,4,4,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0
2028260054,1791 GRAND CONCOURSE,4,4,2,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0
2028580001,1460 MACOMBS RD,4,3,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
2029600066,868 E TREMONT AVE,4,4,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0
2029850038,1956 CROTONA PKWY,4,4,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
2030870023,2319 BELMONT AVE,4,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2031630011,2264 CRESTON AVE,4,2,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2032180058,2305 DR MARTIN L KING JR BLVD,4,3,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2033110087,3155 GRAND CONCOURSE,4,4,3,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
2033240082,3425 KNOX PL,4,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
2033280050,3521 DEKALB AVE,4,4,2,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
2033510035,344 E 209TH ST,4,3,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2036680001,945 TO 955 UNDERHILL AVE,4,4,4,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0
2037760036,1262 MANOR AVE,4,3,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
2038050043,1265 OLMSTEAD AVE,4,4,3,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
2038750036,1354 COMMONWEALTH AVE,4,4,2,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
2039300013,1910 BENEDICT AVE,4,3,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2041730029,1610 MAHAN AVE,4,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2042850016,2041 TO 2047 HOLLAND AVE,4,4,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0
2044260017,2440 OLINVILLE AVE,4,3,3,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
2045060001,2700 TO 2736 BRONX PARK E,4,4,3,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
2045690034,3041 HOLLAND AVE,4,4,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
2047120001,3485 FISH AVE,4,3,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
2047130001,3438 TO 3488 FISH AVE,4,3,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
2048560039,819 E 231ST ST,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2057910388,511 W 235TH ST,4,4,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0
2057930467,3555 OXFORD AVE,4,3,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3001920029,540 PACIFIC ST,4,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
3003107502,439 TO 445 HICKS ST,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
3007090048,463 40TH ST,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
3007090057,451 40TH ST,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
3007320053,761 44TH ST,4,2,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3007360046,4420 3RD AVE,4,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3009330008,51 5TH AVE,4,4,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
3010220043,318 11TH ST,4,4,3,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0
3010300003,513 6TH AVE,4,4,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
3010580018,160 STERLING PL,4,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3010890045,571 8TH ST,4,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
